"Mufti Mohammad Sayeed said ""the Hurriyat, Pakistan and militants allowed conducive atmosphere for Assembly elections in Jammu and Kashmir."" What could have been the purpose or the reason behind this statement?",34
"Would the recent report released by Amnesty International, slamming India for human rights violations, have any perceptible effect on India's policies?",35
Is Ravat so naive that he doesn't understand that such statements will give more Kashmiris a reason to turn to violence?,36
What is the future of people living in POK'?,37
Who are some famous Punjabis of Kashmir origin?,38
What is life in Indian held Kashmir?,39
What exactly made Kashmir how it is today? What do the people of Kashmir want exactly?,40
"When Pakistan occupied Kashmir, what India was doing at that time? Why India didn't declare war on Pakistan at that time?",41
Why can't Pakistan accept that it will never get Kashmir?,42
How is India dealing or planning to deal with the current problems in Kashmir?,43
How would India justify the Gawakadal massacre done by the Indian army in Kashmir?,44
How is Pakistan paying all these protestors despite having a relatively weak economy?,45
Is it possible for India to occupy azad Kashmir if there is a war with Pakistan in future?,46
Do you think Modi will resolve Kashmir issue during his term or leave it for next generation?,47
Is Paragliding available in Pahalgham Kashmir?,48
Why does BJP support anti-India secessionists in Kashmir?,49
Why should Kashmir be a part of Pakistan?,50
Who are some of the bravest soldiers of India at Kargil?,51
Can Kashmir issue be solved by adopting the LOC as International border? And is it beneficial to both countries?,52
What does the average Indian think of Kashmir's freedom movement?,53
What are the qualities politician should pursue to get Kashmir issue resolved on both sides?,54
"If Pakistan is asking Kashmir because they think the land rightfully belongs to them, then shouldn't we Indians start claiming back Pakistan?",55
Why can't India stop China from functioning in PoK?,56
"How will the UN react to the terror attack on Uri Camp, Jammu & Kashmir?",57
Why are Muslim Men from Kerala joining the terrorists in Kashmir?,58
Why don't Kashmiri Muslims talk about their glorious past of more than five thousand years in Kashmir?,59
What do the Indian people think about the Kashmiris (Gilgit-Balitstan)?,60
What is the reason for Jammu and Kashmir ranking first in unemployment in North India?,61
What benefit will Pakistan get by taking Kashmir from India?,62
Where do Kashmiris stand on 'separation'?,63
"What can Pakistan and India talk about Kashmir? It is a binary thing whether Kashmir belongs to India or not for which India will never say no. Then what is expected to be talked in the so-called ""talks""?",64
Is Chechnya the Kashmir of Russia?,65
What price (monetary terms) should India pay to get back entire Kashmir from Pakistan peacefully?,66
"Wont giving freedom to kashmir start disintegration of India, with many areas asking for it? Why do some people(not from Kashmir) still support it?",67
What do Kashmiris living in Indian Kashmir think of Azad Kashmir?,68
What is exact issue of Kashmir? Is Pakistan talking blunder and playing resolved game?,69
What kind of independence people of Kashmir don't have?,70
Why does the Indian state of Jammu and Kashmir celebrates Eid with Pakistan in July 2016?,71
Why does Pakistan think Kashmir is part of their country?,72
How can we get a separate nation as Kashmir from India?,73
Why is the Indian government so harsh to the people of Kashmir? Shouldn't they be treated like humans than mere landholders?,74
Why is the media so biased about the Jammu and Kashmir unrest?,75
Does Kashmir have the resources to sustain itself financially and militarily without begging from Pakistan or any other country?,76
Why can't we just have a plebiscite seeing the recurring clashes in kashmir ?,77
What is the diplomacy around 'third party' in Kashmir issue?,78
What do you think of the current communication blockade in Kashmir?,79
Will Modi place a referendum in Kashmir once he is selected for second term?,80
Why was Islamabad chosen as Pakistan's capital despite its militarily indefensible location just West off the border?,81
If Pakistan wants to give an independence to Kashmir then why didn't they have given it to POK?,82
What is Kashmir infiltration?,83
"Where would India and Pakistan have been today, had they not fought any wars and resolved the main issue of Kashmir peacefully in 1947 itself?",84
Will Pakistan harass the Kashmiri Muslims like they harassed the Bengali Muslims in 1971 if India gives Kashmir to Pakistan?,85
Why is Kashmir strategically important for India and Pakistan?,86
Why is India committing genocide in Kashmir and using such lethal force to handle unarmed civilians?,87
Why can't Kashmiri separatists withdraw one of their most principle demands of azaadi & refrain from inciting protesters to indulge in stone pelting?,88
Is India ready to take POK back?,89
"If Kashmir is brought under emergency today, who can share greater blame, Pakistan or PDP?",90
Why is Kashmir so valuable?,91
How it is possible to integrate Kashmiri people when they don't want to ?,92
Could Sardar Vallabhbhai Patel handled J&K issue better than Nehru? And possibly solved it?,93
"Is Kashmir the most important issue for Pakistan on top of of terrorism, unemployment and other issues?",94
Is Kashmir beautiful enough to be titled 'The Switzerland of Asia' POK?,95
"In 1948, when parts of Jammu and Kashmir state were raided by Pakistan, why did the UNSC call for plebiscite when it was up to the king to join India?",96
"Is there any logical solution to the Kashmir issue without war, which is now not feasible?",97
Why can't the state of J&K be bifurcated into 2 parts with the Jammu & Laddakh serving as the 29th state and Kashmir region being a new union territory?,98
Do Pakistanis really think they can win a war against India and capture Jammu and Kashmir?,99
Do all Kashmiri Muslims believe that the exodus of Kashmiri Pandits was the conspiracy of the Indian government?,100
What can be done to improve condition in Kashmir?,101
Is Kashmir now slipping out of India's hand?,102
Why is full Kashmir shown on the Indian map when some of it is Pakistan occupied Kashmir and some is occupied by China near the Siachen glacier?,103
Why doesn't India interfere in Pakistan's internal matter in States like Baluchistan and Sind just as Pakistan does in Kashmir?,104
Is Islamic nationalism the heart of Kashmir crisis?,105
What is the position of the Kashmir issue in U.N?,106
Why are the Kashmiri educated students throwing stones at our armed forces?,107
Will India ever lose Kashmir to Pakistan?,108
What if India exchanges Kashmir with Pakistan for Sindh?,109
Is Kashmir just a money-sink for the Indian union?,110
"In spite of getting so much money from centre, why hasn't  Jammu and Kashmir developed much? Where does the money go?",111
"What does the rest of the world think about India and Pakistan regarding Kashmir, occupied Kashmir, Aksai Chin?",112
Why is the BJP not doing much to resolve the Kashmir riots?,113
Why isn't Azad Kashmir really independent? Why haven't the Pakistanis given complete independence to the parts of Kashmir that they hold?,114
"Is it true that ancestors of Kashmir Muslims, where all brahmins? Please elaborate about the conversion.",115
"Can I get snow in Apharwar (Gulmarg,Kashmir) during monsoon?",116
What was the root cause that led to exile of Kashmiri Pandits from their home land Kashmir?,117
Can an independent kashmir survive the onslaught of its nuclear powered neighbours?,118
"What does Sandeep Manudhane sir think about an article published in The Hindu ""The new abnormal in Kashmir"" written by Jean Dreze?",119
How can Pakistan say that Kashmir is there's?,120
Does the countries surrounding Jammu & Kashmir has the same climate like Kashmir?,121
Did India really Win the Kargil war? Because Pakistan still occupy a part of Kashmir.If India won it why did not they reoccupy the POK?,122
Is the Kashmir issue a media hype?,123
"Instead of fighting over Kashmir, CPEC and political stuff, can India and Pakistan reunite?",124
Why is India blaming Pakistan for the Terror attacks in Kashmir?,125
Pakistan: Why do pakistanis call POK as Azad Kashmir when it is alleged that the region is actually occupied by Pakistan?,126
Why there is fresh violence in Kashmir Valley?,127
"What should one do, so as to establish peace between India and Pakistan?",128
What are the discussions that happen in Indo - Pak peace talks? How many times and for how long will they discuss about who should get Kashmir?,129
"What are your views on ""Azad reporting"" done by Zee News on Kashmir?",130
"If a referendum happens in Kashmir for independence, like it happened in Scotland, what would Kashmiris prefer?",131
How free is Pakistan Occupied Kashmir compared to Indian Kashmir?,132
Is there any hope that we could put an end to Kashmir conflicts?,133
What are the differences between Kashmir Muslims and other Muslims of India on the fact that the Indian Army is torturing Kashmir Muslims?,134
Is it advisable to visit Jammu & Kashmir in October 2016?,135
"Do Kashmiri people support terrorists and violence? If yes, what could be the reasons?",136
Will the situation in Rakhine State of Myanmar become Kashmir of India?,137
What is the ideology of BJP over Kashmir issue?,138
Why the hell Kashmir is not showing in the recent Indian map?,139
"Why does Kashmir have such a strategic importance when it comes to India, Pakistan, & China?",140
Why is there a tension between the citizens and the army in Kashmir?,141
What are Indian Muslims' views on killing of Kashmiri pandits in Kashmir?,142
"Why are Kashmiri Muslims different looking, while Brahmin pandits look Indian?",143
Why didn't the current Kashmiri Muslim agitators raise their voices against Kashmiri Hindus' massacres?,144
What if there had been no Indo-Pak separation?,145
Why do most intellectuals of India speak against our country like supporting Kashmir's right to self determination?,146
Why do the people of India merge the Gilgit Baltistan issue with the Kashmir issue?,147
How does a teenager spend his/her day in Kashmir?,148
Why does the Kashmir conflict remain unresolved?,149
What is restricting us to recapture our own part of land (PoK)? What restricts Indian army?how to solve this problem,150
China says CPEC has 'no direct link' with the Kashmir issue. What are some views on this?,151
Why is Pakistan inflitrating Indian Kashmir all the time?,152
How did Pakistan manage to take over two-third part of Kashmir in these years after 1947?,153
What if India and Pakistan resolved the Kashmir issue as a hostile takeover? Who would participate and what would the boardroom scene be like?,154
Why do Kashmiri's want independent J&K state when other regions don't support it?,155
"Will kashmir soon be separated from India? If it happens, will it go to Pakistan or be an independent country?",156
How is the atmosphere in Jammu & Kashmir after the death of Burhan Wani ?,157
"Why doesn't India make RAW very powerful using Kashmir unrest, just as America did after 9/11?",158
What will be the end result of Kashmir conflict?,159
Why are Kashmiris Anti-Nationalists?,160
What were the blunders committed by India's first prime minister Pt Jawaharlal Nehru which have cost India a lot since its independence until now?,161
What are some good reads about the story and history of kashmir?,162
How can resettlement of Kashmiri Pandits be done without any conflict?,163
Is Pakistan a part of Pak occupied Kashmir? I mean Kashmir is a part of India I get it and POK is part of Kashmir. Thus Pakistan is a part of Kashmir,164
Is Kashmir little more in control comparing situation before 3 months?,165
Should Kashmiris be given a fair chance to decide their fate through a referendum by both India and Pakistan?,166
Why did Pakistan use terrorism as an instrument of state policy in Kashmir?,167
Why do kashmiris support separatists?,168
What is the real condition of Kashmir now?,169
How was NIT Srinagar built in spite of the fact that the land of Jammu and Kashmir is in dispute with Pakistan?,170
"Why can't India divide Kashmir on religious lines into Jammu, Ladakh & Kashmir regions?",171
How has Islam shaped / affected the Independence movement in Kashmir?,172
Are people in the Azad Kashmir given a full citizenship of Pakistan?,173
"How successful it'd be if youths of India and Pakistan sit together and try solve kashmir dispute, reduce the level of hatredness for the other country, and initiate peace talks?",174
How India still claims to have full Jammu & Kashmir on its map whilst two parts of Kashmir are being controlled and administered by both Pakistan and China respectively?,175
What is the controversy regarding the special status of Jammu and Kashmir and Article 370 of the Constitution all about? Why there was a need to grant such special status to Jammu and Kashmir?,176
"If people of kashmir believe that they are fighting a freedom fight, can we tell them that they are wrong?",177
Who is sponsoring terror in Kashmir? How?,178
Why does Pakistan believe that it is incomplete without Kashmir? Why doesn't it feel the same way about Bangladesh?,179
"Why India is forcefully occupying a part of J&K valley, against the will of locals?",180
Why doesn't India just attack Pakistan to settle the Kashmir dispute?,181
"Why is the literacy Rate of Azad Jummu/Kashmir and Muzzafarabad (77%) considerably higher than the rest of Pakistan (63%) , is their government spending more on education?",182
How Indian government is hiding ground situation of Kashmir from its citizens?,183
"Why doesn't India want to talk about Kashmir or terrorism when Pakistan is asking? Also, doesn't it seem that both Pakistan and India are trying to avoid talks and just fooling around?",184
What are the reasons for the increase in insurgency in Kashmir in the last year or so?,185
Why does India not consult Israel for Kashmir's takeover?,186
Why India does not agree to a referendum in Kashmir?,187
Can the solution to kashmir problem be making Kashmir a common state of India as well as Pakistan?,188
What consequences would India be facing if it were to lose Indian-administered Kashmir to Pakistan?,189
Why have India suddenly started peace talks with  Pakistan?,190
Where can I get authentic news related to Kashmir?,191
What are your views on the current government's handling of the Kashmir issue?,192
Is Azad Kashmir better than Kashmir in India?,193
"India: What do Indians think of the 700,000 Indian Army troops present in Kashmir?",194
What can India do in order to get love and respect back from Kashmir people?,195
Is demonetization the cause of Kashmir Valley returning to normalcy?,196
Why is Act 370 not to be removed from Jammu and Kashmir? What types of barriers stop this?,197
Is there anything India can do to stop ceasefire violations by Pakistan permanently?,198
How do people get all the necessities during an extended curfew like in kashmir and what about people working in private companies?,199
"If Kashmiris don't want to join Pakistan, why do Pakistanis support their cause?",200
What are some examples of atrocities committed by India in Kashmir?,201
Why is there no anti India sentiment among Muslims of Jammu as compared to Kashmir valley?,202
Has Kashmir become a politically messed up disaster?,203
Why doesn't Jammu and Kashmir not implement most of the acts passed by the Central government?,204
Why don't people choose Jammu and Kashmir as cadre?,205
"What may be some of the reasons, that despite clean intentions with efforts, we (India) are unable to deal with terrorism in Kashmir effectively?",206
What is the current status of Kashmir (political)?,207
Does the Kashmiri Separatist (Hurriyat & JKLF) want self determination for whole of J&K or only the Kashmir Valley?,208
Who's creating insurgency by burning and demolishing schools of Kashmir Valley?,209
"Is there any Indian who wants Kashmir to be free and get independence? If yes, can you explain why, with anonymity?",210
"Why did India lose the war against Pakistan such that Pakistan occupied Kashmir, which India had claimed?",211
Is it true that Hurriyat leaders are just making money sometimes from the Pakistani government and sometimes from the Indian government and fooling the Kashmiri people?,212
"How can 50 odd lacs people of Kashmir valley, take 125 Crores Indians on ransom? What action should GoI take to Crush this anti national voice?",213
"Why did Britain take India's side over Pakistan's, when it came to the Kashmir issue in 1947?",214
Does India really need Kashmir?,215
Is Hurriyat Conference a legitimate stakeholder in the Kashmir conflict?,216
Why does India continuously violate ceasefire?,217
Why is firewood needed in some parts of pakistan?,218
What is the opinion of Bangladeshis on Kashmir conflict between India and Pakistan? What do they think as the best way forward?,219
Does whole region of Jammu and Kashmir as mapped on Indian government sites is under control of Indian government?,220
Is Pakistan right? Should the world support Pakistan's position regarding Kashmir?,221
What is the final solution to Kashmir unrest?,222
Can India ever be able to get back COK and POK?,223
Why Indian occupied Kashmir roads are in bad condition?,224
Shouldn't China declare that all Kashmir is part of Pakistan to protect peace and prosperity in the region?,225
Should Kashmir still be given its special status?,226
Why is the world silent on Kashmir issue?,227
Is Kashmir the only region of India where Pakistan is said to support terrorists?,228
"India: If, Ladakh and Jammu region in J&K state can be peaceful then why can't Kashmir?",229
"How Indian liberals, who are demanding plebiscite in Kashmir, would ensure safety of minorities if ever Kashmir separates from India?",230
"What is the basis or the reason why some Kashmiris, want Kashmir to be a part of Pakistan?",231
How does partitioning Jammu and Kashmir like Punjab sounds to Indians and Pakistanis to solve this issue once and for all?,232
"What happens when a Kashmiri Pandit encounters a Kashmiri Muslim, outside Kashmir? Has anyone experienced this?",233
How were the conflicts in Northern Ireland and Sri Lanka resolved but the Kashmir issue still remains unsolved?,234
What is your opinion on Kejriwal's recent post on India getting sidelined in Kashmir issue?,235
How is the experience of labor contacts for project management in Jammu and Kashmir?,236
What's the best book to understand the cause of the India-Pakistan Kashmir dispute?,237
How different is Kashmir Conflict from Palestine Issue?,238
Why do Pakistani Quorans mention India and Kashmir in every answer?,239
Should India have conducted surgical strikes in PoK? Wouldn't it cause lack of sympathy towards India on the Kashmir issue by the foreign community?,240
Why don't the Kashmiri Pandits get the same publicity as the Muslims for being persecuted in Kashmir?,241
Why does India hold on to Kashmir despite it being a Muslim majority province?,242
What is the reason behind the Kashmir dispute?,243
Why was Jagmohan Malhotra awarded Padma Vibhushan?,244
What do Kashmiris think about Article 370?,245
How are the Mujahideen organizations in Indian held Kashmir still surviving? Is there a possibilty of there support by some foreign powers?,246
"Is there a single Kashmiri Muslim who wants to live with India? If not, why are we not holding a referendum there?",247
How many Kashmiri Muslims and Pandits have died due to Kashmir conflict since 1947?,248
"If India has Maharaja Hari Singh's signed Instrument of Accession, then what right has Pakistan to claim Kashmir as their region?",249
"If 90% Kashmiris want an independent state, isn't India's stand on Kashmir colonial and isn't it resorting to fascist propaganda against their rights?",250
What are the problems with dams in Kashmir?,251
What do scholars or nobles of Pakistan think about Kashmir conflict?,252
India has not been able to win the hearts of Kashmiris for seventy long years. Can they do so in the future?,253
What would be a permanent or at least a long lasting solution to current kashmir crisis?,254
"Who will benefit the most, if Kashmir gets separated from India?",255
What should I do if I have an issue in school?,256
Isn't it Pakistan's fault in all tensions between India and Pakistan because they are the ones wants Kashmir?,257
How should I respond to my professor who asks me to be okay with Kashmir seceding from Indian Union?,258
Why did Sikhs stay with Kashmiris and pandits leave the Muslims to die in Kashmir?,259
What is the reason of Pakistanis wanting Kashmir so eagerly?,260
What will happen when India acquires Jammu and Kashmir and invalidate it's own constitution?,261
Why don't Pakistan and India give up their claim to uncontrolled-Kashmir?,262
"Was the Stone Pelting by Kashmir Youth, incited by Pakistan?",263
What do you think about this video on Kashmir?,264
"How important is online education for students of Jammu and Kashmir, especially for areas where it's difficult for teachers to reach?",265
What are the cities of Jammu and Kashmir?,266
How can the issue of Kashmir be solved without hurting the sentiments of Kashmiris?,267
Would Kashmir ask to be independent had Pakistan and India were never split?,268
What are the differences between Indian government's support to Madheshi terrorists in Nepal and Pakistan's support to the Kashmiri Freedom fighters?,269
"People from Pakistan often refer to POK as Azad Kashmir, are they able to go to POK (Azad Kashmir) or is there any VISA/Permit required to visit?",270
Kashmir dispute is a big issue. How can United Nations help to solve it?,271
Why is India not willing to get back POK from Pakistan?,272
Is Kashmir an independent state? Is Kashmir neither part of Pakistan nor India?,273
"Why don't Pakistan dump Kashmir issue for 10 year's and Concentrate on development issue, which is more required?",274
Will an independent Kashmir be able to retain sovereign power?,275
Why are there so many separatists in Kashmir?,276
Why are there more issues in Kashmir since the BJP Government came to power?,277
Why is there always a fight happening in Jammu and Kashmir?,278
Has violence in Kashmir really decreased after demonetization?,279
Why india and Pakistan are ruling my motherland the Jammu and kashmir?,280
Is it will be good for Pakistan to let go of Kashmir?,281
Do you know about the article 35A of the Constitution of India and it's relation with Kashmir conflict?,282
Why did Nivedita Menon say that Kashmir is illegally occupied by India?,283
Is a player from the Azad Kashmir region allowed to play for the Pakistan national team?,284
Has the prime time Indian media handled the Kashmir crisis badly?,285
Why is India looking at the Kashmir issue only through Pakistan's angle and denying the fact that Kashmiris were not given the right of self determination?,286
Which nation governs Pakistan Occupied Kashmir?,287
Will Modi be able to free Gilgit-Baltistan and PoK from Pakistan?,288
Will the current Kashmir (J&K) turmoil be settled down? Can I visit Kashmir in October?,289
Why can't India hand over Kashmir to Pakistan while also help it develop?,290
"Why does Kashmiri seperatists funded by Pakistan, get extended VIP treatment by Indian Govts.?",291
Why doesn't India spend more money on soft power in Kashmir so that we can remove AFSPA and Article 370 sooner?,292
What do people of Kashmir think about Jammu?,293
Do Kashmiri pandits (Saraswat Brahmins) speak Konkani?,294
Does India really treats Kashmir as it's part or favours it for its selfish ends?,295
What is history of Kashmir? Who were the actual natives?,296
"India fast-tracks hydro projects in Kashmir, according to a report in the Times of India. How would this impact Pakistan?",297
Is it wrong on India's part to hold on to Kashmir where the majority desires independence?,298
Which is The best book written on the issue of Kashmir?,299
What and How an educated Indian know about situation in Kashmir?,300
"If conversion to Islam, from Originally Hindus would not have happened in Kashmir, Do you think Kashmiri would have demanded independence?",301
"Which country covers the maximum area from Jammu and Kashmir and Rajasthan, India or Pakistan?",302
"Why do Kashmiris in India want to go to Pakistan, even after seeing so much trouble there?",303
Why is the Indian government not able to get Kashmir back to India?,304
Who is more beautiful Kashmir women or Palestinian women?,305
"If a sovereignty plebiscite would have been held in Alsace-Lorraine in 1871, who would have won this plebiscite?",306
How did Lal Chowk in Kashmir get its name?,307
What do Kashmiri people think about rest of India and Pakistan?,308
Why can't the separatists in Kashmir be detained and tried for treason in the light of their antinational nuisance in the state?,309
Why are Indians so brainwashed about the Kashmir issue? Why do they rely so much on Arnab logic?,310
"Why does Pakistan think India has any desire or interest to ""talk"" when the status quo is already favorable to it?",311
What measures should be taken to resolve Kashmir Conflict? It has already sucked in thousands of lives and billions of dollars.,312
How four point peace proposal by Pakistan in kashmir can benefit pakistan?,313
"Why is Siachen so important for India and Pakistan, such that it needs to be guarded at such a high altitude?",314
Should India use Soft Power to tackle the Kashmir issue?,315
Can you tell me what is actually happening in Azad Kashmir?,316
The waving of the Pakistan flag at a rally in Kashmir is really annoying and betraying. What solution can screw the mindset of these Kashmiris?,317
Do you think Mehbooba Mufti deliberately stalled the PDP-BJP alliance only to show case it to people of Kashmir while always wanted to become a CM?,318
What do Saudi people think about the Kashmir problem?,319
Is the Indian government really working on taking back Aksai Chin and Pakistan-occupied Kashmir from China and Pakistan rather than just showing them in India's territorial map?,320
Is Kashmir really separate from India?,321
What kind of freedom do Kashmiri people want?,322
Do you think trifurcating Jammu and Kashmir would be good solution?,323
Why is Pakistan protesting India's fencing on the LOC along Kashmir?,324
How do I explain to my friend from Kashmir that the Indian Army has done more good than harm to him?,325
What are the similarities between Palestinians and Kashmiri pandits situation?,326
Is Kashmir as messed up as other parts of India or is it worse?,327
How can peace be achieved in Kashmir?,328
Why is controlling Kashmir such a big issue for India?,329
How can citizens of other parts of India make Kashmiris realise that they are part of India and every person wants them to be in United India?,330
Why do Pakistani never understand that Kashmir is an integral part of India?,331
What is your review of Kashmir Conflict?,332
Is Indian government doing anything to stop the killing of Indian soldiers in Kashmir after the surgical strike?,333
Why the people of Jammu and ladakh don't support the separatists of Kashmir valley ?,334
How did Jammu and Kashmir became part of India instead of a sovereign independent nation?,335
Will India conduct hot pursuit inside POK just like it did in Myanmar after the recent terrorist attack in Kashmir which killed 8 paramilitary forces?,336
When will India get back Pakistan Occupied Kashmir?,337
"Had Justin Trudeau been PM of India, how would he had solved the Kashmir issue?",338
Why do Indian leftists consider the state of Jammu & Kashmir to be a part of Pakistan? Or not an intergral part of the Indian Republic?,339
What are the scenarios for a peaceful resolution of the Kashmir issue?,340
"What is Azad Kashmir, where is it in Kashmir?",341
"Can the Plebiscite be conducted in J&K, through the involvement of the UNPKF?",342
Why can't India occupy Pak Occupied Kashmir (POK)?,343
When did we loose the northeast part of Gilgit-Baltistan region to China?,344
"If Jammu and Kashmir really wants freedom, then why are only the Muslims protesting?",345
Is Balochistan really a part of Pakistan or an occupied territory? I need convincing answer with source about the truth. When it acceded to Pakistan?,346
Which countries might support India on the Kashmir issue?,347
Why do few Indians expect India to leave Kashmir even when India has a historical claim on Kashmir?,348
Why are people pelting stones in Kashmir?,349
Why does Kashmiris wave flags of Islamic state? Are they supporting terrorism in the Valley?,350
When will India and Pakistan become friends and when will this Kashmir issue be resolved?,351
Can India get back the POK?,352
Why physical boundries on earth (that make our different countries) can be a reason to love people (patriotism) and religious faith can't be?,353
Why doesn't India re-conquer the parts of Kashmir which are taken over by Pakistan and China?,354
What is hurriyat?,355
What is the response of China if it has a similar issue like the Kashmir issue?,356
Is the killing of civilians in Kashmir by Indian army justified?,357
Can India liberate Azad Kashmir?,358
Why did India not dictated the terms in Shimla agreement after winning the 1971 war?,359
Are India and Pakistan foolish to keep fighting for Kashmir?,360
"Why can't India just give away Kashmir to Pakistan? Pakistan will then have to apply their forces, which will increase their costs. Then they will realize.",361
Is China-Xinjiang conflict is same as Kashmir problem? What is the solution?,362
Did the mythical nagas really lived in Kashmir?,363
Why does the rest of the world divide Kashmir at the LOC but India uses its own wrong Map?,364
"Is it possible for an Indian to visit Pakistan's Gilgit-Baltistan, Azad Kashmir & Balochistan on a tourist visa?",365
Who will be the next CM of Jammu&Kashmir?,366
Is Indian Kashmir going to gain independence?,367
Have Kashmiri seperatists lost their importance after the recent developments of surgical strikes and arrests of top seperatists leadership?,368
When will Jammu and Kashmir follow the Indian Constitution?,369
What kind of relation does the army and the common people share in Jammu and Kashmir?,370
Why Indian PM allowed decimation of Kashmiris?,371
What is the major cause of intense civil agitation in Kashmir?,372
What benefits does Kashmir have to stay with India than with pakistan?,373
What is your opinion on the piece by the Guardian on the situation in Kashmir?,374
What could be the immediate solution before Modi to solve the Kashmir issue?,375
How can India get back the POK and Aksai Chin region?,376
"Why do some Pakistani's believe that Jammu and Kashmir is theirs, when it's legally not?",377
Why aren't separatists in Kashmir labled as terrorists?,378
How is Kashmir in March compared to Bihar?,379
Why are most of the questions regarding Jammu and Kashmir being answered with patriotic references?,380
Are terrorists building tunnels in Jammu and Kashmir?,381
Should India buy POK to sort out all issues?,382
"Why The Indian government never takes action against the ""algavavadis"" knowing that they support the ideology of ""Kashmir as a part of Pakistan""?",383
"Can the Indians and Pakistanis forget the Kashmir issue and collaboratively develop it as a tourist heaven, grow infinitely as a superpower, and forget traditional rivalry?",384
"Why do Indians Say ""Pakistan Occupied Kashmir"", even though struggle for freedom is In Indian Kashmir whereas Pakistani Kashmir is one of the most Peaceful Regions?",385
Can anyone predict the time of acquiring pakistan occupied kashmir by india?,386
Why does India need Kashmir?,387
What was the Hindu population in Kashmir before partition?,388
How will an independent Kashmir defend itself against Chinese invasion?,389
Why do Kashmiri hate India and support Pakistan?,390
Why hasn't the Indian Army been tried for atrocities in Kashmir?,391
India has invested billions of rupees and sacrificed thousands of soldiers's life on Kashmir. Is Kashmir worth all these?,392
Is the Kashmir conflict an internal conflict of India?,393
How does Kashmir matter to Indian Muslims?,394
Can the issue of Kashmir ever be resolved? What could be the best possible solution at this stage?,395
Why have all the separatist leaders of Kashmir not been killed by the Indian Army so far?,396
"If the government of India decides to let go of Kashmir, will militants gradually try to advance into other states and start separation movements?",397
Why do Kashmir and Pakistan Request PLA to be stationed in Kashmir?,398
"What exactly is the Kashmir issue? Does Kashmir, ethically and legally, belong to India? I would like a disinterested perspective please.?",399
Why are we so reluctant to act with heavy hand in Kashmir against separatists?,400
"Why are the rigged Kashmir elections of 1987 used to justify the Kashmiri Pandit situation, and the loss of the Kashmiri people's trust?",401
"Why do Indians call Kashmiris terrorists if they think they own Kashmir, even though Kashmiris are Indians?",402
Why the people of Kashmir throw stones on Indian Army? Why they have so much hate for India?,403
"Why are Ali Shah Geelani, Mirwaiz Umar Farooq and Yasin Malik adored so much my Indian Kashmiri people?",404
Does occupation of Kashmir by India have an impact on India's moral image in the world?,405
Do the 543 parliamentary constituencies in India include those from PoK?,406
What is the way to create ties between India and Pakistan?,407
Which districts are included in Kashmir valley?,408
Why does Kashmir Seperatists failed to convince international community to intervene in kashmir recently?,409
Whom does POK actually belong to?,410
What will happen in Kashmir if AFSPA is removed?,411
How can Jammu & Kashmir issue be resolved?,412
Would it be alright to take a trip to Kashmir in the month of August?,413
Why did Nehru refer the Kashmir issue to the UN?,414
Have the Kashmiri separatists gained unnecessary publicity by the recent cancellation of India-Pak talks?,415
"What's there in Kashmir that Americans, Britons & Chinese are searching through their ally Pakistan?",416
Are Indians proud of what is being done in Kashmir?,417
Would India agree to Pakistan if it asks for Gujarat in return for dumping Kashmir issue forever?,418
