Kamal Gupta ,-0.1107
25224720,-0.25
Vinam Singh,-0.0104
Gopal Das ,-0.1513
Abhishek Mittal ,0.032
Nalin Savara,0.8928
Giridharan Velamore ,0.3565
Debabrata Roy,-0.1722
Ravi Bhat ,0.0466
Fazal Bhat,0.0192
Aboo Umar,-0.0794
Sibte Ali,0.05
Sheikh Shehzad Muhammad Al Lateef ,-0.4324
Danish ,-0.2599
Sashank Rangarajan,-0.139
Ankit Nagpal,-0.087
Jivrajsingh Sandhu,-0.1571
Nirmal Vachhani,-0.0041
Ankit Sharma ,-0.4715
Faisal Shafi ,0.0425
Owais Owais ,-0.0256
20039456,0.0616
Nikita Prashar,-0.5863
10338930,0.9151
Kaushalendra Rajput ,-0.0551
Jaidev Joshi,0.0638
Saswat Routroy,-0.1773
Rajan Jamwal,0.0456
Lateef Sagar,-0.2651
Aanehi Mundra,0.3438
Umang Mathur ,-0.1097
Ajay Sharma ,0.0616
Piyush Nawalgaria,0.0674
Kapil Bansal ,0.128
Sushovan Roy ,0.5776
Danish ,0.1166
Ravi Shankar Pandit,-0.0296
Arbazz Hoccane,0.0222
Rakesh Wagh,0.1853
Adish Jain ,-0.2233
Rajan Khajuria ,-0.1204
Giridharan Velamore ,-0.0236
Ronan Christian,-0.1887
Jatin Singh ,0.7876
Shubhankit Naresh,-0.1332
Madhav Pai,0.018
Ishabh Verma,-0.0066
Randhir Kapoor ,0.4939
Arjun Kumar ,-0.1401
RK Sharma ,0.1117
Shan Barani,-0.9246
Rafi Saeed,0.0044
Raj Kr ,0.0102
Sunil Sigma,0.1238
Prashant Mazumdar,-0.3954
Ameet Singh,0.2009
Dhaval Trivedi ,0.2173
Ashwani JP Singh,-0.0632
Nivesh Ram,0.2438
Naresh Trivedi ,-0.9538
Vinam Singh,-0.0621
Amitabh Dutta,-0.2448
Prayag Raj ,-0.1096
Anurag Kumar ,0.5109
14708455,0.0705
26583571,-0.1262
29140378,-0.0948
35169571,0.2438
Iqbal Singh ,-0.2094
Manish Shrivastava ,0.0705
Sam Perera ,0.2606
Shraddha Gurung ,0.1986
Zonaid Prithu,-0.1581
Geetanjali Sonawane,-0.1542
Anvit Shankar,-0.2047
Sandeep Goswami ,0.2549
16876105,0.067
Chit Dubey,0.1679
Akhil Chandran ,-0.0762
Pragya Bakshi ,-0.0414
Sheikh Saqib ,0.4387
Shreyas Zidane Sarkar,0.014
Parray Saleem,-0.0042
Vidyasagar Paul,-0.0704
Pawan Rajwal ,-0.2707
Abhijit K ,-0.2535
Rajindar Opal ,0.0614
Ashish F,0.0553
Devendra Parmar ,0.4667
Chetan Kumar ,0.2838
Khajan C Joshi,-0.1019
Jatin Gosalia,-0.0826
Siddhant Gakhar,0.0
Altaf Gul,0.1029
LEO Cadio,0.0784
Rameshwar Acharya,-0.3008
Devansh Suri,-0.0549
Prateek Sharma ,-0.0084
Seerat Sharma ,-0.0974
Manish Kumar ,-0.1445
Nithesh Satish,-0.0004
Vikram Yashashvi,-0.1505
Hakeem Aaqib ,-0.1411
Fazal Bhat,-0.2234
Surya Narayan Singh ,0.0
Akshaya Ramachandran ,0.0715
37037226,-0.4203
Moti Lal Khanna,-0.1021
Rajan Rajagopal,-0.3298
Umar Suharwardy ,-0.4456
Sankalp Tripathi ,-0.6124
Arijeet Roy ,0.0931
Neeraj Sharma ,0.0387
Avinash Kumar ,0.0471
28841217,-0.1366
Jatin Singh ,-0.2263
35091152,-0.3735
Arbaaz Hoccaine,0.0797
Fazal Bhat,-0.7656
Vikash Sharma ,0.0424
Raj Menon ,0.15
Lakshmi Ram ,-0.2284
Sanjeet Chhoker,-0.1548
Rafi Saeed,-0.2017
Om Taneja,0.183
28847706,-0.1671
11628593,0.6653
Raj Menon ,0.2544
Nilay Vishwakarma,-0.5552
Yogita Karache,0.5106
36815115,0.0008
Satinderpal Singh ,-0.0637
Aayush Sinha ,-0.6242
Jatin Gosalia,-0.0159
Bapat Lal,0.2
13084685,0.0167
Rajneesh Kumar Salgotra,0.2929
Avin Rishi ,0.5752
Rahila ,0.1183
Firdous Ahmad ,0.3227
Mahesh Maera Garkoti,0.0381
Saksham Dangi,0.0552
Aditya Joshi ,-0.1387
37748680,-0.198
Nikhil Jain ,0.875
Mangesh Kadu ,0.5203
Anvit Shankar,-0.183
Sameep Kapoor ,-0.3454
Mir Burhan,0.25
Rahul Bose ,-0.0392
Gyan Rohra,-0.1944
Ashok Singh ,0.8402
Sharad Srivastava ,-0.0442
Yugander Krishan Singh,0.149
Obaid Ashraf Shah ,-0.1027
Chit Dubey,0.304
Pravinchandra G Dhameliya,0.0772
Sayed Khalid Faredie,-0.0623
Mohan Dudha,0.1003
Ankush Sharma ,-0.8119
Sarvesh Dindore,0.0926
Jitender Aggarwal ,-0.421
Gyan Rohra,0.4586
Faisal Ashfaq,0.0
Mehreen Khan ,0.1468
Charan Kumar ,-0.0875
Gopal Das ,0.0576
Vivek Singh ,0.1443
Sunil Gupta ,-0.0281
Sri ,-0.4315
Suresh ,0.2406
Prakhar Gupta ,0.1503
Rajagopalan K Suryanarayan,-0.3283
Nath Yogi,-0.0172
Nadir Osman,0.0
John Mc Valsayan,-0.1446
Randhir Kapoor ,0.5423
Joyson Fernandes,-0.198
Abhinav Agarwal ,0.056
Krishna Sudarshana,-0.5423
Alok Kumar Singh ,0.2202
Ashutosh Singh ,-0.4749
Sandeep Goswami ,0.0154
Akash Kapoor ,0.2584
Nitish Sharma ,0.2328
Sharad Srivastava ,0.0293
Jogi Bhullar,0.9081
Gajender Chauhan,-0.0633
Aly Naseer,-0.8719
Muhammad Saif Ali ,0.3185
Surendran Nair ,-0.1905
Dushyant Rao ,-0.1266
Rajan Khajuria ,-0.2343
Tina Jacob ,-0.4203
Muarij Masoodi,0.2672
Rahul ,-0.1466
Nikhil Seri ,-0.1021
Vikram Yashashvi,0.1205
Faisal Ashfaq,-0.0818
Raghavendra Shankar Rai,-0.021
Thanga Durai,0.0
Pawan Rajwal ,0.1651
Thanga Durai,-0.177
Javed Khan ,0.3702
Ram Sury ,0.0235
Sagar Bhandarkar,-0.2747
Sanjay Wali,0.1235
Abhishek Sharma ,0.0709
Saurabh Singh ,-0.8907
Abid Mahmood ,-0.34
Ashutosh Raina ,0.1135
15643446,-0.085
Pranay Rauka,-0.2822
Nitin Joglekar ,0.0662
Sampurna Poudel ,0.0
Gopal Sinha,0.2637
Sam Katze,0.1233
Subodh Chalak,0.0262
25711246,0.1233
Prathmesh Vyavahare,-0.0384
Gaurav Shenoy,-0.021
20227008,0.2934
Vedchetan,0.1509
Prof Mahesh Halale,-0.0348
Ajay Raina,-0.0279
Nalin Savara,0.9299
Danish ,0.051
Ram Sury ,0.0
Tad Malik,0.1584
Anand Kaul ,-0.5241
Venkata Akashdeep Vinnakota,-0.2997
Rajan Jamwal,0.2934
Animesh Paul ,0.8337
Deepak Pathak ,-0.2117
Baba Hanan,-0.0425
Shaz Baloch ,0.1874
Iqbal Singh ,-0.9643
Arth Josh,0.8398
Sayed Khalid Faredie,0.0393
Gaurav Kashyap ,0.8979
4551978,-0.021
12741032,0.8398
35023143,-0.9643
Aly Naseer,0.9438
Antariksh Parichha,0.0463
Jogi Bhullar,0.7876
Minhaj Masoodi,0.2013
Zubin Mahernosh Darbari,0.0
Tad Malik,-0.226
Sabeen Umar,0.3143
Dhaval Trivedi ,0.287
Ramaswamy Subramanian ,-0.0563
Mudassir Ahmed ,0.0371
42464570,-0.3298
Jasvinder Singh Choudhary,-0.2368
Gagandeep Shukla,-0.0358
Sakshi Chaudhary ,-0.8871
Fahad Shahid ,-0.4215
Surya Narayan Singh ,-0.4404
Pulkit Chaurasia ,0.3214
Piyush Jain ,-0.2415
Mudassir Ahmed ,0.1781
41873515,-0.8871
Shraddha Mishra ,-0.0154
Meghna Purohit ,0.3111
Aryan Srivastava ,0.0407
Sanjay Roy,-0.14
Tousief Irshad Ahmed Sirwal,-0.3258
Appu Pandey ,-0.1738
Ikram Khan ,0.0761
Nithin Devoor,0.4648
Maheswar Deka,-0.1823
Abhijeet Mandal ,-0.0279
Manojkumar H Desai,-0.0083
Gopala Dhar,-0.802
Nimrita Koul Pandita,-0.148
22183132,-0.148
Alok Kumar Singh ,0.1249
23570558,0.4698
Vidhu Neelam,-0.0679
Shashank Mishra ,0.8871
Mohit Singh ,0.7331
Shekhar Gowardhan,-0.4122
Arvinth ,0.2073
Jamal Abdul Nasir,0.049
Pushpinder Singh ,0.3398
Sayed Khalid Faredie,0.1218
Rachit Gupta ,-0.0381
Ankit Singh ,-0.3819
Tarun Verma ,0.1496
Uday Singh ,0.2538
Rahul Dev Balagopal,-0.2389
Randhir Kapoor ,0.0
Honey Singh ,-0.7269
Muda Tariq,0.0
Altaf Gul,0.0513
Sankalp Sharma ,-0.5423
Ram Sury ,0.4221
Kiran Manohar ,0.2638
Nath Yogi,0.0
Vinay Kant Singh,0.1129
Bob Gustavsson,0.1871
Vipul Khajuria ,-0.9195
Atul Kumar ,0.0322
3108331,0.0044
Zubin Mahernosh Darbari,0.0141
Zubin Mahernosh Darbari,-0.4939
Tehnan,0.056
Ansh Choudhari,-0.041
Parray Saleem,0.0404
Vikas Gupta ,0.1376
Gyan Rohra,0.3356
Vinam Singh,-0.3191
Sahil Pandita ,-0.0246
Bipin Pandey ,0.0075
Aameer Shaikh,-0.6616
Anakh Taak,-0.3116
Owais Ahmed Khan ,0.236
Andrea Khan ,-0.1789
40354952,0.886
Sethu Ramalingam ,-0.0953
Utkarsh Parashar ,0.2259
Mohini Bhatnagar,-0.1339
Manjit Kour ,0.2279
22332036,0.0075
28691406,0.1342
Shanu Khan ,-0.1133
30147532,0.1545
Nitesh Singh Em,0.0
Aaqib Javid ,0.886
Jamshed Mir,-0.2058
Raghav Lall,-0.0791
11655068,-0.17
Gopal Das ,-0.1569
Arsalan Ali ,0.4002
Jaggiramesh,0.0056
Mudassir Ahmed ,-0.4352
Prasad Joshi ,-0.193
Irshad Bhat ,0.0919
Prakash Jha ,0.3654
Sarvesh Dindore,0.7034
Rayees Dar,-0.2087
28347567,-0.1057
Gopal Das ,0.0435
Arun Sharma ,-0.7101
Aryan Srivastava ,0.0386
Abhijeet Mandal ,-0.0123
Janhavi ,-0.1057
32908160,0.612
Akshay Jain ,-0.4742
Ajay Raina,-0.7783
Nitin Jadhav ,0.1154
Surya Narayan Singh ,-0.4451
Ashish Singh ,-0.3481
Manikandan T ,-0.159
Diwakar Acharya,0.264
17368007,-0.0516
Venkatraman Sivasankaran,-0.7003
Nirmal Vachhani,0.1812
Rohit Mishra ,-0.5735
11551887,0.1437
Ankit Shrivastava ,-0.17
Apurv Khajuria,-0.0682
Harish R Prajapati ,0.1437
Umar Suharwardy ,0.0608
Bharat Asani,-0.2636
Sharath Kumar Japala,0.0
41907063,-0.1924
Praveen Yadav ,0.0499
Ramaswamy Subramanian ,-0.2228
11912768,0.2756
Gokul Kumar ,-0.0386
Vikas Pharswan,-0.0749
Ravi Aguva,0.2756
Sindhu Bharathi ,-0.7239
Zubin Mahernosh Darbari,-0.0516
Giridharan Velamore ,-0.1183
M Das ,-0.2388
Vinam Singh,-0.1309
Prabhat Turlapati,0.0799
Chaitanya Gupta ,0.0491
Saurav Das ,0.0373
Gaudham Pragadesh,-0.0192
Vivek Ravindranath,-0.925
Maheswar Deka,0.089
K Gopinath,-0.0987
Puroo Kumar Roy,0.0927
Yogesh M Iggalore,0.0
16179327,0.0373
Krishna Singh ,0.1633
Zahoor Badini,-0.3612
Chandravadan Trivedi,-0.296
Ryan J Farrick,0.0129
Vidyasagar Paul,-0.0857
Ameet Singh,0.1477
Sameer Sharma ,0.0898
Deya Roy,-0.1616
Ashish Kumar ,0.1631
Rajesh Mohanty ,-0.6597
Mahendra Pratap Singh ,-0.0587
Shreya Kanade,0.4707
Ramakrishnan Cm,0.0302
Sayed Khalid Faredie,0.1948
Zohaib Khan ,0.4559
Surya Narayan Singh ,-0.314
42682360,0.0235
Umar Suharwardy ,-0.0351
Ronan Christian,0.0621
Vidyasagar Paul,0.0923
Rocky Khanna,-0.1814
Raj Singh ,0.0
Kishor Shah,0.5106
Gani Kaak,-0.9048
Rahul Dev Balagopal,-0.2252
Ubaid Nazir,0.1488
Mir Burhan,0.1468
Shally A Dhar,-0.2898
Sam Katze,0.0
Rahul Zad ,0.1468
Nimrita Koul Pandita,0.0
Vivek Kumar Srivastava ,0.0
6934820,0.0
17238227,-0.213
Ram Sury ,0.0
Luvmeet Singh,0.1253
Mayank Rai ,-0.2561
Sayed Khalid Faredie,0.1274
Alok Asthana,-0.3033
36360313,0.0
Mudassir Ahmed ,0.1962
Tahleel Ahmad,0.3066
Shaurya Mishra ,0.0204
Jaidev Joshi,-0.0005
27364378,-0.8126
Sahil Rohmehtra ,0.0627
41942519,-0.4453
Burhan Khan ,0.3655
James Mascarenhas,0.0
Diksha Raina ,-0.1729
Shailesh Kaul,-0.1153
Shailesh Kaul,-0.199
Prateek Sharma ,-0.0723
Manish Thakur ,-0.3239
Gautam Sibal,0.3185
Shardul Juyal,0.389
Eyenain Showkat,-0.296
Mohammad Zamin,0.2429
Vidyasagar Paul,-0.7683
Uddipta Ghosh,-0.8126
Fahad Bhat ,-0.1027
Ravi Pratap ,0.0585
Mihir Chaudhari,0.1765
Jyothi Vallapaneni,-0.7783
Jatin Singh ,-0.4458
Avinash Kumar ,0.0754
Anshuman Bhardwaj ,-0.8227
Sarvesh Dindore,0.0926
Giridharan Velamore ,-0.0793
Jogi Bhullar,-0.229
Pulakit Singh,-0.2284
Bilal Javed,-0.1122
Naivedya Mishra,0.1938
Puneet Mishra ,-0.1811
Sujit Singh ,-0.514
Mir Burhan,-0.3046
Imankalyan Maity,-0.4537
Anusri Tripathi,-0.0111
Ahsan Shiekh,-0.4961
Pradip Gangopadhyay,-0.3352
Shivam Gupta ,0.0482
Shaan Muneeb,-0.6622
Khurram Ali ,0.3069
G Bhat,0.1849
Abhijeet Mandal ,0.1372
Gopal Rai ,0.0257
Kartike Kampassi,-0.4453
Vishnu Theja Reddy,-0.1945
Randhir Kapoor ,-0.385
Jairam R Prabhu,-0.3125
Jogi Bhullar,-0.8737
Praveenkumar ,-0.4509
Muazzam Nasir ,-0.3093
Ishabh Verma,-0.3838
Kaiten Thakur,0.064
Manish Chaurasia ,-0.5267
Pradip Gangopadhyay,-0.1591
Rafi Saeed,0.0945
Sayed Khalid Faredie,-0.1995
Satyam Rai,-0.0025
Naman Chakraborty ,0.2614
Zubin Mahernosh Darbari,0.0683
Junaid Jan ,0.1487
Deepak Bakshi ,-0.0373
Ranjeet Rain,-0.1405
39231110,0.1849
Syed Mohtasim,0.0088
Faisal H Bhat,0.0
Iqbal Singh ,-0.1748
Aseem Kumar ,-0.4003
41055452,-0.034
Gopal Sinha,0.142
Abhijeet Mandal ,0.7801
Sayed Khalid Faredie,0.0901
Farhan Imaan Abro,-0.7276
Vikram Yashashvi,0.4496
11488583,-0.1118
Vidyasagar Paul,-0.0328
Suhail Mohammad,-0.5562
Animesh Mohan,0.1496
Prateek Kumar ,-0.8481
Siva Kumar ,0.4767
Nihal Mohammed ,-0.1118
Neil Mezi,-0.034
Sandeep Sapru,0.6129
Arafat Basheer,-0.2645
Sai Kumar Rao,-0.9153
Abhishek Singh ,0.5095
Sandeep Nagraj ,-0.196
Chandravadan Trivedi,0.1771
Rj Saras Nitish,-0.068
Omkar Nath Nandi,0.0879
32448441,-0.1806
Dhruv Kotwal,0.0376
Mohammad Zamin,0.6943
Pawan Rajwal ,0.439
Rahul Gupta ,0.241
Sandeep Singh ,0.2023
Mahaprasad Nanda,-0.2023
Kailash Kumar ,0.1054
Gitanjali Dagar,0.0731
Ram Sury ,0.3669
Rahila ,0.0578
Ragnar Lothbrok ,-0.38
Chandravadan Trivedi,0.0535
Ansh Choudhari,-0.1235
21937579,0.0596
Tejinder Singh ,0.1391
Aditya Patil ,0.0
Fazal Bhat,-0.5567
Ahmed ,-0.2219
Giridharan Velamore ,-0.0413
Vikramaditya Singh ,0.2703
Palak Desai ,0.0
Debabrata Roy,0.0084
Atif Khan ,-0.7508
Rameez ,0.25
8245658,-0.9584
Sayed Khalid Faredie,0.1676
Ravneet Singh Raina ,0.2763
42437623,0.0084
Aryan Srivastava ,-0.0137
Arslan Qadri,-0.4588
Samvit Kher,0.3657
Sourin Paturi,0.0625
5286161,-0.0427
Bipin Chaudhary ,0.2235
S manivarma S manivarma,0.0
Sumit Nagpal,-0.0602
Raj Kr ,0.021
11158147,0.3769
Mohan Dudha,0.0667
Class Rebel Lanka,0.3008
Hari Govind ,-0.2367
Abdul Rehman ,0.0365
Ziad Khan ,-0.3951
Syed Junaid Aadil,0.3769
Sibte Ali,0.0
Vimlesh Dwivedi,-0.2171
Shubham Choubey ,-0.4767
Hirra Sultan,-0.0083
Ravi Malhotra ,-0.3541
Alok Asthana,-0.1454
Karan Menon ,0.4274
Musa Zargar,-0.0203
Hari Pada Roychoudhury,-0.0479
Sharika Amin,-0.0427
Divyanshu Rai ,0.0314
Junaid Jan ,0.2009
21702500,0.048
Baba Hanan,-0.0087
Manish Chowdhary ,-0.3227
Narinder Dogra ,-0.234
Tushar Mahajan ,-0.0012
Aloak Menon,0.0188
Prateek Kumar ,0.048
Mehrab,-0.0751
Bhagwat Shah,-0.3388
Manojkumar H Desai,0.4682
Achal Gautam ,0.039
Dipprakash Singh,0.7284
Vilas Kaul,-0.316
Ashutosh Sharma ,-0.1262
Gopal Sinha,-0.0267
Rahul Sambyal,0.2032
Akhil Saxena ,0.8827
28550397,0.2963
Pbhuvanesh Arasu,-0.0542
Siva Kumar ,0.1029
Gurudutt Mallapur,0.2963
Sayed Khalid Faredie,-0.0331
Jayesh Bhatia ,-0.1048
Giridharan Velamore ,-0.0508
Srajan Kulshrestha ,-0.3703
Vikram Yashashvi,0.1861
Uday Singh ,-0.0664
Chander Kanta Gariyali,-0.3219
Satbir Singh Rajpal ,-0.4073
Kuldeep Singh Lamba,0.1589
Aditya Goyal ,-0.022
Mohinder pal Singh Jolly,-0.0258
Abir Chawla,0.3643
Sarvesh Dindore,0.0452
Roxanne Paul ,-0.2661
Mihir Chaudhari,-0.054
Prateek Sharma ,0.1399
Sagar Jha ,0.1356
25530222,-0.049
Sayed Khalid Faredie,-0.0909
21406538,-0.0155
Satish Gupte ,-0.0187
Ulaganath Muthu,0.2663
Umar Suharwardy ,-0.9832
Atul Burnwal,-0.0416
25165647,-0.0123
DHEERAJ KUMAR ,0.0
Ranga Prasad ,0.1774
Prateek Saxena ,-0.0454
Baba Hanan,-0.2442
Gautham Manoharan ,-0.2361
Asif ,-0.173
Anirudh Tamret,0.1158
Kishor Shah,0.3182
Patanjali Slpsk,0.2106
Arbaaz Hoccaine,0.0797
Yasmin Ali ,0.5357
1533105,-0.1614
Vibhuti Pajnoo,0.0762
25142553,-0.4897
Shubham Thakur ,-0.4158
Zubin Mahernosh Darbari,-0.1513
Arnav Vaid,-0.1379
Shally A Dhar,-0.1583
21070025,-0.1392
Rafi Saeed,0.0704
Chetan Rattan,0.0079
Shobhan Dutta,-0.0069
Ameet Singh,0.3612
Himanish Ganjoo,0.0129
Ranga Prasad ,-0.2402
Waqar Ahmad ,-0.3825
Mohammed Aamer ,-0.0076
Vivek Reddy ,0.5719
Anayat Bhat,0.3612
Harsh Srivastava ,0.0988
27974903,-0.0076
Rajiv Gusain ,0.2736
Jnanendra Kishore,-0.0587
Mehreen Khan ,0.6424
Giri Dv,-0.8007
Sonali Manhas,0.3325
Umar Suharwardy ,0.0714
Sumit Malik,0.0391
Darshan Nayak ,0.3655
Ravi Aguva,0.3427
Abhijeet Mandal ,-0.0279
Vishnu Karthik ,0.7096
Shubhojoy Mitra,0.3666
Ashok Kumar ,0.0305
Adnan Khalid ,0.4661
?share=c&srid=RxUs,0.0472
Vinam Singh,-0.0332
Abhijit K ,0.1926
Rajaguru Ganesan,-0.0348
Tousief Irshad Ahmed Sirwal,-0.402
Gwydion Madawc Williams,0.8963
15856004,0.7096
Suhrud Bilolikar,-0.3574
Usman Mubashir,0.3989
Vijay Kumar Sood,-0.4753
Vinam Singh,0.15
Sant Prakash,0.0114
39156206,0.3067
Ram Ramamurthy ,0.1806
Asha Lalitkumar,0.3067
Varun Kumar Singh,-0.0358
Debabrata Roy,0.0212
Kamesh Yalamarthy,0.4479
Rakesh Iyer,0.0486
Apurba Kundu,0.0163
Amanpreet Singh ,0.0332
Omkar Vaidya ,0.0135
Sayed Khalid Faredie,0.024
Vivek Ravindranath,-0.0695
Hada Balveer,0.1089
Vinam Singh,-0.1729
Danish ,0.0821
Vishal Kumar Singh ,-0.1665
Sourabh Prajapat,0.1955
Jatinpal Singh,-0.0179
Aditya Verman,0.1806
Harsh Saha,-0.0543
Javed Khan ,-0.1531
Nabeel Nisar,0.0
40988790,-0.1306
Mrinal Singh ,-0.2628
Lone Izhar,0.103
Abishake Koul,0.0582
Tehseen Aziz,-0.138
Dujaize Duja,0.7906
Farhan Ashraf ,0.2101
Arvind Thappa,0.0152
Devashree Tulankar,0.1921
Kevin Mathew ,-0.2497
Adam Hussain ,0.0
Sree Kalyan Gampa,0.5476
Ikram Khan ,0.1015
Minhaj Masoodi,0.1741
Pradeep Yadav ,-0.6765
Gowri Sankar Kota,0.3815
Chetan Rattan,-0.6362
20065460,-0.138
Maheswar Deka,-0.184
Ritwik Mehta,0.3434
Naval Malpani,-0.1955
Dave Mathews ,-0.7139
Aditya Singh Samyal,0.0411
Vinam Singh,-0.1122
Hyder Khan ,0.8153
Kommalapati Sandeep,-0.0756
2722802,0.0212
Rakshith S Ponnathpur ರಕ್ಷಿತ್,0.2161
Adam Singh ,-0.0765
Sharad Srivastava ,0.0239
Shambhu Kumar ,0.1138
Akshath Dharmadheeran,0.0242
27982132,-0.0102
Sushil Singh ,-0.0597
Yuvraj Bhosale ,-0.1465
Ashish Rana,0.0275
Devendra Joshi ,-0.0027
Rafi Saeed,-0.0296
Neil Mezi,-0.1306
Prakhar Gupta ,-0.0878
Sayed Khalid Faredie,-0.24
Yasir Amin,-0.2979
Shivam Mishra ,0.2322
Mudit Garg ,0.0557
Unmesh ,0.2518
Syed Fawad Hussain ,0.3472
Manu Bhatnagar ,-0.0429
Sanjay Ghai ,-0.0137
Shalesh Jain,0.1409
Gunjan Kalita ,0.0362
Mohammed Aamer ,0.0574
21654179,0.0
Subhendu Nath ,0.1863
Vipul Khajuria ,0.8561
25642058,0.0574
Sameer Katti,0.113
Avinash Kumar Sharma ,-0.1659
Bindhu Madhavan ,-0.0034
18315241,0.113
18241279,-0.1006
Meet Nawale,-0.0845
Ram Sury ,0.0
Siddhant ,-0.0413
Shavan Bhattacharjee ,0.3699
Umar Suharwardy ,-0.1318
Aayush Kaul ,0.2647
Sameep Kapoor ,0.7885
Rahul ,0.5574
31012066,-0.1271
Saksham Bathla ,-0.292
Dipprakash Singh,0.1005
Payam Masood,0.3507
Debabrata Roy,-0.1006
Giridharan Velamore ,-0.0042
Fazal Bhat,0.1988
Heta Bhatt,0.3008
Manan Khan ,0.0
Bhushan Thawani,-0.4577
Wani Absar,0.3818
Ram Sury ,0.3028
Mihir Wadekar ,0.5927
Mudassir Ahmed ,0.1652
ABHISHEK BHARDWAJ ,0.6716
Sahil Chatta,-0.0258
Arnab Kumar Chatterjee ,-0.4924
Mudassir Ahmed ,-0.1125
Vijay Simha ,0.1651
Suresh ,0.0
Adam Singh ,0.0154
18236894,-0.1982
Khawaja Itrat,-0.0963
Azhar Din,0.1348
26719075,0.0
Ciril J Thundiyil,-0.1271
Aditya Kaul ,-0.1982
Rajagopalan K Suryanarayan,-0.1624
Salman Mughal ,-0.0314
Sahil Chatta,-0.0294
Raashid Mahmood,0.7505
Uswaq GP,0.0439
Mudasir Yusuff Malik,-0.1635
Rajin R Nair,-0.2351
18236885,-0.5384
Ravi Pratap ,-0.2067
Sabaun Khan Suratzada,0.2412
Kaveesh Kanwal ,-0.0544
Alieazy Chaudry Alyee,0.6369
Perry Pennington,-0.2885
Gopala Dhar,-0.4019
26913512,-0.1631
Rajdev S Jasrotia,0.1635
Sayed Khalid Faredie,-0.1035
Mehreen Khan ,0.4978
Rohit Vadehra,0.7413
Keerthi Priya Avala,0.111
Danish ,0.1004
Ankit Srivastava ,0.134
Ajay Raina,0.5611
Gyan Rohra,-0.0756
Aashray Anand ,0.2815
Prashant Menon ,-0.2119
Skalzang Dawa,0.0495
Rajeev Bhatnagar ,-0.2528
40220160,-0.1342
Prateek Sharma ,0.0617
Srajan Kulshrestha ,-0.5267
Chandramani Swain,0.5574
Gopal Sinha,-0.1285
Gopal Sinha,0.38
30018561,0.0853
Chetan Rattan,0.2281
Abul Hassan ,0.34
Meghna Purohit ,0.3285
Khushveer Singh ,-0.2579
Gaurav Ghildiyal,0.3781
Vinod Kumar Pandey,0.0411
Abhishek Jha ,-0.0542
Neeraj Singh ,0.0717
Jatin Gosalia,-0.0041
28949780,0.0772
Phoolchand Jangir,-0.5301
Ashok Sharma ,-0.303
Bala Senthil Kumar,0.0853
Bhushan Thawani,0.3065
Devashish Rana ,-0.0589
Ty Non ,0.0
Roshan Parameswaran,0.0082
Anik Hassan ,0.1734
Fazal Bhat,0.2019
Tushar ,-0.1949
Shubham Kaushik ,-0.1621
Gurudutt Mallapur,0.0772
Sangeen Khan ,-0.148
Aditya Pideparthi,0.0772
Syed Rizwan ,0.1993
Fazal Bhat,-0.5076
Kaipulla Vvsangam,0.0036
Neena Sharma ,0.3169
Godfrey Prince ,-0.1305
Arjun ,0.0516
38778355,-0.0589
Nirmal Vachhani,-0.199
Abhijit K ,0.3312
Vivek Dantkale,-0.0355
Aijaz Bhatt,-0.1026
Apaar Tyagi,0.0837
Haque Ishfaq,0.4749
Praveen Girish,0.1752
